sseqid,assembly_class
1550_2LSVJ2_1,confirmed_partial_correct
1551_2LSVJ2_1,confirmed_full_correct
1552_2LSVJ2_1,to_be_checked
1553_2LSVJ2_1,confirmed_full_correct
1554_2LSVJ2_1,confirmed_full_correct
1555_2LSVJ2_1,confirmed_full_correct
1556_2LSVJ2_1,confirmed_partial_correct
1557_2LSVJ2_1,confirmed_partial_correct
1558_2LSVJ2_1,confirmed_full_correct
1559_2LSVJ2_1,confirmed_partial_correct
155_2LSVJ2_1,confirmed_full_correct
1560_2LSVJ2_1,confirmed_partial_correct
1561_2LSVJ2_1,confirmed_partial_correct
1562_2LSVJ2_1,confirmed_full_correct
1563_2LSVJ2_1,confirmed_full_correct
1564_2LSVJ2_1,confirmed_full_correct
1565_2LSVJ2_1,confirmed_partial_correct
1566_2LSVJ2_1,confirmed_full_correct
1567_2LSVJ2_1,confirmed_full_correct
1568_2LSVJ2_1,confirmed_full_correct
1569_2LSVJ2_1,confirmed_full_correct
156_2LSVJ2_1,confirmed_full_correct
1570_2LSVJ2_1,confirmed_full_correct
1571_2LSVJ2_1,confirmed_full_correct
1572_2LSVJ2_1,confirmed_full_correct
1573_2LSVJ2_1,confirmed_full_correct
1574_2LSVJ2_1,confirmed_full_correct
1575_2LSVJ2_1,confirmed_full_correct
1576_2LSVJ2_1,confirmed_full_correct
1577_2LSVJ2_1,confirmed_full_correct
1578_2LSVJ2_1,confirmed_full_correct
1579_2LSVJ2_1,confirmed_full_correct
157_2LSVJ2_1,confirmed_full_correct
1580_2LSVJ2_1,confirmed_full_correct
1581_2LSVJ2_1,confirmed_full_correct
1582_2LSVJ2_1,confirmed_partial_correct
1583_2LSVJ2_1,confirmed_partial_correct
1584_2LSVJ2_1,confirmed_partial_correct
1585_2LSVJ2_1,confirmed_partial_correct
1586_2LSVJ2_1,confirmed_full_correct
1587_2LSVJ2_1,confirmed_partial_correct
1588_2LSVJ2_1,confirmed_full_correct
1589_2LSVJ2_1,confirmed_partial_correct
158_2LSVJ2_1,confirmed_full_correct
1590_2LSVJ2_1,confirmed_full_correct
1591_2LSVJ2_1,confirmed_full_correct
1592_2LSVJ2_1,confirmed_full_correct
1593_2LSVJ2_1,confirmed_partial_correct
1594_2LSVJ2_1,confirmed_partial_correct
1595_2LSVJ2_1,confirmed_full_correct
1596_2LSVJ2_1,confirmed_full_correct
1597_2LSVJ2_1,confirmed_full_correct
1598_2LSVJ2_1,confirmed_partial_correct
1599_2LSVJ2_1,confirmed_partial_correct
159_2LSVJ2_1,confirmed_full_correct
15_2LSVJ2_1,confirmed_partial_correct
1600_2LSVJ2_1,confirmed_partial_correct
1601_2LSVJ2_1,confirmed_full_correct
1602_2LSVJ2_1,confirmed_partial_correct
1603_2LSVJ2_1,confirmed_full_correct
1604_2LSVJ2_1,confirmed_full_correct
1605_2LSVJ2_1,confirmed_full_correct
1606_2LSVJ2_1,confirmed_full_correct
1607_2LSVJ2_1,confirmed_full_correct
1608_2LSVJ2_1,confirmed_full_correct
1609_2LSVJ2_1,confirmed_full_correct
160_2LSVJ2_1,confirmed_full_correct
1610_2LSVJ2_1,confirmed_full_correct
1611_2LSVJ2_1,confirmed_full_correct
1612_2LSVJ2_1,confirmed_partial_correct
1613_2LSVJ2_1,confirmed_full_correct
1614_2LSVJ2_1,confirmed_full_correct
1615_2LSVJ2_1,confirmed_partial_correct
1616_2LSVJ2_1,confirmed_partial_correct
1617_2LSVJ2_1,confirmed_full_correct
1618_2LSVJ2_1,confirmed_full_correct
1619_2LSVJ2_1,confirmed_partial_correct
161_2LSVJ2_1,confirmed_full_correct
1620_2LSVJ2_1,confirmed_partial_correct
1621_2LSVJ2_1,confirmed_full_correct
1622_2LSVJ2_1,confirmed_partial_correct
1623_2LSVJ2_1,confirmed_full_correct
1624_2LSVJ2_1,confirmed_full_correct
1625_2LSVJ2_1,confirmed_full_correct
1626_2LSVJ2_1,confirmed_full_correct
1627_2LSVJ2_1,confirmed_full_correct
1628_2LSVJ2_1,confirmed_full_correct
1629_2LSVJ2_1,confirmed_partial_correct
162_2LSVJ2_1,confirmed_full_correct
1630_2LSVJ2_1,confirmed_partial_correct
1631_2LSVJ2_1,confirmed_full_correct
1632_2LSVJ2_1,to_be_checked
1633_2LSVJ2_1,confirmed_full_correct
1634_2LSVJ2_1,to_be_checked
1635_2LSVJ2_1,confirmed_full_correct
1636_2LSVJ2_1,confirmed_full_correct
1637_2LSVJ2_1,confirmed_full_correct
1638_2LSVJ2_1,confirmed_full_correct
1639_2LSVJ2_1,confirmed_full_correct
163_2LSVJ2_1,confirmed_full_correct
1640_2LSVJ2_1,confirmed_full_correct
1641_2LSVJ2_1,confirmed_full_correct
1642_2LSVJ2_1,confirmed_partial_correct
1643_2LSVJ2_1,confirmed_partial_correct
1644_2LSVJ2_1,confirmed_full_correct
1645_2LSVJ2_1,confirmed_full_correct
1646_2LSVJ2_1,confirmed_partial_correct
1647_2LSVJ2_1,confirmed_partial_correct
1648_2LSVJ2_1,confirmed_full_correct
1649_2LSVJ2_1,confirmed_partial_correct
164_2LSVJ2_1,confirmed_full_correct
1650_2LSVJ2_1,confirmed_partial_correct
1651_2LSVJ2_1,confirmed_full_correct
1652_2LSVJ2_1,confirmed_full_correct
1653_2LSVJ2_1,confirmed_full_correct
1654_2LSVJ2_1,confirmed_full_correct
1655_2LSVJ2_1,confirmed_full_correct
1656_2LSVJ2_1,confirmed_partial_correct
1657_2LSVJ2_1,confirmed_full_correct
1658_2LSVJ2_1,confirmed_full_correct
1659_2LSVJ2_1,confirmed_full_correct
165_2LSVJ2_1,confirmed_full_correct
1660_2LSVJ2_1,confirmed_full_correct
1661_2LSVJ2_1,confirmed_full_correct
1662_2LSVJ2_1,confirmed_full_correct
1663_2LSVJ2_1,confirmed_partial_correct
1664_2LSVJ2_1,confirmed_partial_correct
1665_2LSVJ2_1,confirmed_partial_correct
1666_2LSVJ2_1,confirmed_partial_correct
1667_2LSVJ2_1,confirmed_full_correct
1668_2LSVJ2_1,confirmed_full_correct
1669_2LSVJ2_1,confirmed_full_correct
166_2LSVJ2_1,confirmed_full_correct
1670_2LSVJ2_1,confirmed_partial_correct
1671_2LSVJ2_1,confirmed_partial_correct
1672_2LSVJ2_1,confirmed_full_correct
1673_2LSVJ2_1,confirmed_full_correct
1674_2LSVJ2_1,confirmed_full_correct
1675_2LSVJ2_1,confirmed_full_correct
1676_2LSVJ2_1,confirmed_partial_correct
1677_2LSVJ2_1,confirmed_full_correct
1678_2LSVJ2_1,confirmed_partial_correct
1679_2LSVJ2_1,confirmed_partial_correct
167_2LSVJ2_1,confirmed_full_correct
1680_2LSVJ2_1,confirmed_partial_correct
1681_2LSVJ2_1,confirmed_partial_correct
1682_2LSVJ2_1,confirmed_full_correct
1683_2LSVJ2_1,confirmed_full_correct
1684_2LSVJ2_1,confirmed_full_correct
1685_2LSVJ2_1,confirmed_full_correct
1686_2LSVJ2_1,confirmed_full_correct
1687_2LSVJ2_1,confirmed_partial_correct
1688_2LSVJ2_1,confirmed_partial_correct
1689_2LSVJ2_1,confirmed_full_correct
168_2LSVJ2_1,confirmed_full_correct
1690_2LSVJ2_1,confirmed_full_correct
1691_2LSVJ2_1,confirmed_full_correct
1692_2LSVJ2_1,confirmed_full_correct
1693_2LSVJ2_1,confirmed_partial_correct
1694_2LSVJ2_1,confirmed_partial_correct
1695_2LSVJ2_1,confirmed_full_correct
1696_2LSVJ2_1,confirmed_full_correct
1697_2LSVJ2_1,confirmed_partial_correct
1698_2LSVJ2_1,confirmed_partial_correct
1699_2LSVJ2_1,confirmed_full_correct
169_2LSVJ2_1,confirmed_full_correct
16_2LSVJ2_1,confirmed_partial_correct
1700_2LSVJ2_1,confirmed_partial_correct
1701_2LSVJ2_1,confirmed_full_correct
1702_2LSVJ2_1,confirmed_partial_correct
1703_2LSVJ2_1,confirmed_full_correct
1704_2LSVJ2_1,confirmed_full_correct
1705_2LSVJ2_1,confirmed_partial_correct
1706_2LSVJ2_1,confirmed_full_correct
1707_2LSVJ2_1,confirmed_full_correct
1708_2LSVJ2_1,confirmed_full_correct
1709_2LSVJ2_1,confirmed_full_correct
170_2LSVJ2_1,confirmed_full_correct
1710_2LSVJ2_1,confirmed_full_correct
1711_2LSVJ2_1,confirmed_full_correct
1712_2LSVJ2_1,confirmed_full_correct
1713_2LSVJ2_1,confirmed_full_correct
1714_2LSVJ2_1,confirmed_partial_correct
1715_2LSVJ2_1,confirmed_partial_correct
1716_2LSVJ2_1,confirmed_partial_correct
1717_2LSVJ2_1,confirmed_partial_correct
1718_2LSVJ2_1,confirmed_full_correct
1719_2LSVJ2_1,confirmed_partial_correct
171_2LSVJ2_1,confirmed_full_correct
1720_2LSVJ2_1,confirmed_partial_correct
1721_2LSVJ2_1,to_be_checked
1722_2LSVJ2_1,confirmed_full_correct
1723_2LSVJ2_1,confirmed_partial_correct
1724_2LSVJ2_1,confirmed_partial_correct
1725_2LSVJ2_1,confirmed_partial_correct
1726_2LSVJ2_1,confirmed_full_correct
1727_2LSVJ2_1,confirmed_partial_correct
1728_2LSVJ2_1,confirmed_full_correct
1729_2LSVJ2_1,confirmed_full_correct
172_2LSVJ2_1,confirmed_full_correct
1730_2LSVJ2_1,confirmed_full_correct
1731_2LSVJ2_1,confirmed_full_correct
1732_2LSVJ2_1,confirmed_full_correct
1733_2LSVJ2_1,confirmed_full_correct
1734_2LSVJ2_1,confirmed_partial_correct
1735_2LSVJ2_1,confirmed_full_correct
1736_2LSVJ2_1,confirmed_full_correct
1737_2LSVJ2_1,confirmed_full_correct
1738_2LSVJ2_1,confirmed_full_correct
1739_2LSVJ2_1,confirmed_full_correct
173_2LSVJ2_1,confirmed_full_correct
1740_2LSVJ2_1,confirmed_full_correct
1741_2LSVJ2_1,confirmed_full_correct
1742_2LSVJ2_1,confirmed_full_correct
1743_2LSVJ2_1,confirmed_full_correct
1744_2LSVJ2_1,confirmed_full_correct
1745_2LSVJ2_1,confirmed_full_correct
1746_2LSVJ2_1,confirmed_partial_correct
1747_2LSVJ2_1,confirmed_full_correct
1748_2LSVJ2_1,confirmed_full_correct
1749_2LSVJ2_1,confirmed_full_correct
174_2LSVJ2_1,confirmed_full_correct
1750_2LSVJ2_1,confirmed_full_correct
1751_2LSVJ2_1,confirmed_full_correct
1752_2LSVJ2_1,confirmed_full_correct
1753_2LSVJ2_1,confirmed_full_correct
1754_2LSVJ2_1,confirmed_full_correct
1755_2LSVJ2_1,confirmed_full_correct
1756_2LSVJ2_1,confirmed_partial_correct
1757_2LSVJ2_1,confirmed_full_correct
1758_2LSVJ2_1,confirmed_full_correct
1759_2LSVJ2_1,confirmed_partial_correct
175_2LSVJ2_1,confirmed_full_correct
1760_2LSVJ2_1,confirmed_full_correct
1761_2LSVJ2_1,confirmed_full_correct
1762_2LSVJ2_1,confirmed_full_correct
1763_2LSVJ2_1,confirmed_full_correct
1764_2LSVJ2_1,confirmed_full_correct
1765_2LSVJ2_1,confirmed_full_correct
1766_2LSVJ2_1,confirmed_partial_correct
1767_2LSVJ2_1,confirmed_full_correct
1768_2LSVJ2_1,confirmed_full_correct
1769_2LSVJ2_1,confirmed_full_correct
176_2LSVJ2_1,confirmed_full_correct
1770_2LSVJ2_1,confirmed_partial_correct
1771_2LSVJ2_1,confirmed_full_correct
1772_2LSVJ2_1,confirmed_full_correct
1773_2LSVJ2_1,confirmed_full_correct
1774_2LSVJ2_1,confirmed_full_correct
1775_2LSVJ2_1,confirmed_partial_correct
1776_2LSVJ2_1,confirmed_partial_correct
1777_2LSVJ2_1,confirmed_partial_correct
1778_2LSVJ2_1,confirmed_partial_correct
1779_2LSVJ2_1,confirmed_partial_correct
177_2LSVJ2_1,confirmed_full_correct
1780_2LSVJ2_1,confirmed_partial_correct
1781_2LSVJ2_1,confirmed_partial_correct
1782_2LSVJ2_1,confirmed_partial_correct
1783_2LSVJ2_1,confirmed_full_correct
1784_2LSVJ2_1,confirmed_full_correct
1785_2LSVJ2_1,confirmed_full_correct
1786_2LSVJ2_1,confirmed_full_correct
1787_2LSVJ2_1,confirmed_full_correct
1788_2LSVJ2_1,confirmed_full_correct
1789_2LSVJ2_1,confirmed_full_correct
178_2LSVJ2_1,confirmed_full_correct
1790_2LSVJ2_1,confirmed_full_correct
1791_2LSVJ2_1,confirmed_full_correct
1792_2LSVJ2_1,confirmed_full_correct
1793_2LSVJ2_1,confirmed_full_correct
1794_2LSVJ2_1,confirmed_full_correct
1795_2LSVJ2_1,confirmed_full_correct
1796_2LSVJ2_1,confirmed_full_correct
1797_2LSVJ2_1,confirmed_full_correct
1798_2LSVJ2_1,confirmed_full_correct
1799_2LSVJ2_1,confirmed_full_correct
179_2LSVJ2_1,confirmed_full_correct
17_2LSVJ2_1,confirmed_partial_correct
1800_2LSVJ2_1,confirmed_full_correct
1801_2LSVJ2_1,confirmed_full_correct
1802_2LSVJ2_1,confirmed_full_correct
1803_2LSVJ2_1,confirmed_full_correct
1804_2LSVJ2_1,confirmed_full_correct
1805_2LSVJ2_1,confirmed_full_correct
1806_2LSVJ2_1,confirmed_full_correct
1807_2LSVJ2_1,confirmed_full_correct
1808_2LSVJ2_1,confirmed_full_correct
1809_2LSVJ2_1,confirmed_full_correct
180_2LSVJ2_1,confirmed_partial_correct
1810_2LSVJ2_1,confirmed_full_correct
1811_2LSVJ2_1,confirmed_full_correct
1812_2LSVJ2_1,confirmed_full_correct
1813_2LSVJ2_1,confirmed_full_correct
1814_2LSVJ2_1,confirmed_full_correct
1815_2LSVJ2_1,confirmed_full_correct
1816_2LSVJ2_1,confirmed_full_correct
1817_2LSVJ2_1,confirmed_full_correct
1818_2LSVJ2_1,confirmed_full_correct
1819_2LSVJ2_1,confirmed_full_correct
181_2LSVJ2_1,confirmed_full_correct
1820_2LSVJ2_1,confirmed_full_correct
1821_2LSVJ2_1,confirmed_partial_correct
1822_2LSVJ2_1,confirmed_partial_correct
1823_2LSVJ2_1,confirmed_full_correct
1824_2LSVJ2_1,confirmed_full_correct
1825_2LSVJ2_1,confirmed_full_correct
1826_2LSVJ2_1,confirmed_partial_correct
1827_2LSVJ2_1,confirmed_full_correct
1828_2LSVJ2_1,confirmed_full_correct
1829_2LSVJ2_1,confirmed_full_correct
182_2LSVJ2_1,confirmed_full_correct
1830_2LSVJ2_1,confirmed_full_correct
1831_2LSVJ2_1,confirmed_full_correct
1832_2LSVJ2_1,confirmed_full_correct
1833_2LSVJ2_1,confirmed_full_correct
1834_2LSVJ2_1,to_be_checked
1835_2LSVJ2_1,confirmed_full_correct
1836_2LSVJ2_1,confirmed_full_correct
1837_2LSVJ2_1,confirmed_full_correct
1838_2LSVJ2_1,confirmed_full_correct
1839_2LSVJ2_1,confirmed_full_correct
183_2LSVJ2_1,confirmed_full_correct
1840_2LSVJ2_1,confirmed_full_correct
1841_2LSVJ2_1,confirmed_full_correct
1842_2LSVJ2_1,confirmed_full_correct
1843_2LSVJ2_1,confirmed_full_correct
1844_2LSVJ2_1,confirmed_full_correct
1845_2LSVJ2_1,confirmed_full_correct
1846_2LSVJ2_1,confirmed_full_correct
1847_2LSVJ2_1,confirmed_full_correct
1848_2LSVJ2_1,confirmed_full_correct
1849_2LSVJ2_1,confirmed_full_correct
184_2LSVJ2_1,confirmed_full_correct
1850_2LSVJ2_1,confirmed_full_correct
1851_2LSVJ2_1,confirmed_full_correct
1852_2LSVJ2_1,confirmed_full_correct
1853_2LSVJ2_1,confirmed_full_correct
1854_2LSVJ2_1,confirmed_full_correct
1855_2LSVJ2_1,confirmed_full_correct
1856_2LSVJ2_1,confirmed_full_correct
1857_2LSVJ2_1,confirmed_full_correct
1858_2LSVJ2_1,to_be_checked
1859_2LSVJ2_1,confirmed_full_correct
185_2LSVJ2_1,confirmed_full_correct
1860_2LSVJ2_1,confirmed_full_correct
1861_2LSVJ2_1,confirmed_full_correct
1862_2LSVJ2_1,confirmed_full_correct
1863_2LSVJ2_1,confirmed_full_correct
1864_2LSVJ2_1,confirmed_full_correct
1865_2LSVJ2_1,confirmed_full_correct
1866_2LSVJ2_1,confirmed_full_correct
1867_2LSVJ2_1,confirmed_full_correct
1868_2LSVJ2_1,confirmed_full_correct
1869_2LSVJ2_1,confirmed_full_correct
186_2LSVJ2_1,confirmed_full_correct
1870_2LSVJ2_1,confirmed_full_correct
1871_2LSVJ2_1,confirmed_full_correct
1872_2LSVJ2_1,confirmed_full_correct
1873_2LSVJ2_1,confirmed_full_correct
1874_2LSVJ2_1,confirmed_full_correct
1875_2LSVJ2_1,confirmed_partial_correct
1876_2LSVJ2_1,confirmed_partial_correct
1877_2LSVJ2_1,confirmed_full_correct
1878_2LSVJ2_1,confirmed_full_correct
1879_2LSVJ2_1,confirmed_full_correct
187_2LSVJ2_1,confirmed_full_correct
1880_2LSVJ2_1,confirmed_full_correct
1881_2LSVJ2_1,confirmed_full_correct
1882_2LSVJ2_1,confirmed_full_correct
1883_2LSVJ2_1,confirmed_full_correct
1884_2LSVJ2_1,confirmed_full_correct
1885_2LSVJ2_1,confirmed_full_correct
1886_2LSVJ2_1,confirmed_full_correct
1887_2LSVJ2_1,confirmed_full_correct
1888_2LSVJ2_1,confirmed_full_correct
1889_2LSVJ2_1,confirmed_full_correct
188_2LSVJ2_1,confirmed_full_correct
1890_2LSVJ2_1,confirmed_full_correct
1891_2LSVJ2_1,to_be_checked
1892_2LSVJ2_1,confirmed_full_correct
1893_2LSVJ2_1,confirmed_full_correct
1894_2LSVJ2_1,confirmed_partial_correct
1895_2LSVJ2_1,confirmed_full_correct
1896_2LSVJ2_1,confirmed_full_correct
1897_2LSVJ2_1,confirmed_full_correct
1898_2LSVJ2_1,confirmed_full_correct
1899_2LSVJ2_1,confirmed_full_correct
189_2LSVJ2_1,confirmed_full_correct
18_2LSVJ2_1,confirmed_partial_correct
1900_2LSVJ2_1,to_be_checked
1901_2LSVJ2_1,confirmed_full_correct
1902_2LSVJ2_1,confirmed_full_correct
1903_2LSVJ2_1,confirmed_full_correct
1904_2LSVJ2_1,confirmed_full_correct
1905_2LSVJ2_1,confirmed_full_correct
1906_2LSVJ2_1,confirmed_full_correct
1907_2LSVJ2_1,confirmed_full_correct
1908_2LSVJ2_1,confirmed_full_correct
1909_2LSVJ2_1,confirmed_full_correct
190_2LSVJ2_1,confirmed_full_correct
1910_2LSVJ2_1,confirmed_full_correct
1911_2LSVJ2_1,confirmed_partial_correct
1912_2LSVJ2_1,confirmed_full_correct
1913_2LSVJ2_1,confirmed_full_correct
1914_2LSVJ2_1,confirmed_partial_correct
1915_2LSVJ2_1,confirmed_full_correct
1916_2LSVJ2_1,confirmed_partial_correct
1917_2LSVJ2_1,confirmed_full_correct
1918_2LSVJ2_1,confirmed_full_correct
1919_2LSVJ2_1,confirmed_full_correct
191_2LSVJ2_1,confirmed_full_correct
1920_2LSVJ2_1,confirmed_full_correct
1921_2LSVJ2_1,confirmed_partial_correct
1922_2LSVJ2_1,confirmed_full_correct
1923_2LSVJ2_1,confirmed_full_correct
1924_2LSVJ2_1,confirmed_full_correct
1925_2LSVJ2_1,confirmed_full_correct
1926_2LSVJ2_1,confirmed_full_correct
1927_2LSVJ2_1,confirmed_full_correct
1928_2LSVJ2_1,confirmed_full_correct
1929_2LSVJ2_1,confirmed_full_correct
192_2LSVJ2_1,confirmed_full_correct
1930_2LSVJ2_1,confirmed_full_correct
1931_2LSVJ2_1,confirmed_full_correct
1932_2LSVJ2_1,confirmed_full_correct
1933_2LSVJ2_1,confirmed_full_correct
1934_2LSVJ2_1,confirmed_full_correct
1935_2LSVJ2_1,confirmed_full_correct
1936_2LSVJ2_1,confirmed_full_correct
1937_2LSVJ2_1,confirmed_full_correct
1938_2LSVJ2_1,confirmed_full_correct
1939_2LSVJ2_1,confirmed_partial_correct
193_2LSVJ2_1,confirmed_full_correct
1940_2LSVJ2_1,confirmed_full_correct
1941_2LSVJ2_1,confirmed_full_correct
1942_2LSVJ2_1,confirmed_full_correct
1943_2LSVJ2_1,confirmed_full_correct
1944_2LSVJ2_1,confirmed_full_correct
1945_2LSVJ2_1,confirmed_full_correct
1946_2LSVJ2_1,confirmed_full_correct
1947_2LSVJ2_1,confirmed_full_correct
1948_2LSVJ2_1,confirmed_full_correct
1949_2LSVJ2_1,confirmed_full_correct
194_2LSVJ2_1,confirmed_partial_correct
1950_2LSVJ2_1,confirmed_full_correct
1951_2LSVJ2_1,confirmed_full_correct
1952_2LSVJ2_1,confirmed_full_correct
1953_2LSVJ2_1,confirmed_full_correct
1954_2LSVJ2_1,confirmed_full_correct
1955_2LSVJ2_1,confirmed_full_correct
1956_2LSVJ2_1,confirmed_full_correct
1957_2LSVJ2_1,confirmed_full_correct
1958_2LSVJ2_1,confirmed_full_correct
1959_2LSVJ2_1,confirmed_full_correct
195_2LSVJ2_1,confirmed_full_correct
1960_2LSVJ2_1,confirmed_full_correct
1961_2LSVJ2_1,confirmed_full_correct
1962_2LSVJ2_1,confirmed_full_correct
1963_2LSVJ2_1,confirmed_full_correct
1964_2LSVJ2_1,confirmed_full_correct
1965_2LSVJ2_1,confirmed_full_correct
1966_2LSVJ2_1,confirmed_full_correct
1967_2LSVJ2_1,confirmed_full_correct
1968_2LSVJ2_1,confirmed_full_correct
1969_2LSVJ2_1,confirmed_full_correct
196_2LSVJ2_1,confirmed_full_correct
1970_2LSVJ2_1,confirmed_full_correct
1971_2LSVJ2_1,confirmed_full_correct
1972_2LSVJ2_1,confirmed_full_correct
1973_2LSVJ2_1,confirmed_full_correct
1974_2LSVJ2_1,confirmed_full_correct
1975_2LSVJ2_1,confirmed_full_correct
1976_2LSVJ2_1,confirmed_full_correct
1977_2LSVJ2_1,confirmed_full_correct
1978_2LSVJ2_1,confirmed_full_correct
1979_2LSVJ2_1,confirmed_full_correct
197_2LSVJ2_1,confirmed_full_correct
1980_2LSVJ2_1,confirmed_full_correct
1981_2LSVJ2_1,confirmed_full_correct
1982_2LSVJ2_1,confirmed_full_correct
1983_2LSVJ2_1,confirmed_full_correct
1984_2LSVJ2_1,confirmed_full_correct
1985_2LSVJ2_1,confirmed_full_correct
1986_2LSVJ2_1,confirmed_full_correct
1987_2LSVJ2_1,confirmed_full_correct
1988_2LSVJ2_1,confirmed_full_correct
1989_2LSVJ2_1,confirmed_full_correct
198_2LSVJ2_1,confirmed_full_correct
1990_2LSVJ2_1,confirmed_full_correct
1991_2LSVJ2_1,confirmed_full_correct
1992_2LSVJ2_1,confirmed_full_correct
1993_2LSVJ2_1,confirmed_full_correct
1994_2LSVJ2_1,confirmed_full_correct
1995_2LSVJ2_1,confirmed_full_correct
1996_2LSVJ2_1,confirmed_full_correct
1997_2LSVJ2_1,confirmed_full_correct
1998_2LSVJ2_1,confirmed_full_correct
1999_2LSVJ2_1,confirmed_full_correct
199_2LSVJ2_1,confirmed_full_correct
19_2LSVJ2_1,confirmed_partial_correct
1_2LSVJ2_1,confirmed_partial_correct
2000_2LSVJ2_1,confirmed_full_correct
2001_2LSVJ2_1,confirmed_full_correct
2002_2LSVJ2_1,confirmed_full_correct
2003_2LSVJ2_1,confirmed_full_correct
2004_2LSVJ2_1,confirmed_full_correct
2005_2LSVJ2_1,confirmed_full_correct
2006_2LSVJ2_1,confirmed_full_correct
2007_2LSVJ2_1,confirmed_full_correct
2008_2LSVJ2_1,confirmed_full_correct
2009_2LSVJ2_1,confirmed_full_correct
200_2LSVJ2_1,confirmed_full_correct
2010_2LSVJ2_1,confirmed_full_correct
2011_2LSVJ2_1,to_be_checked
2012_2LSVJ2_1,confirmed_full_correct
2013_2LSVJ2_1,confirmed_full_correct
2014_2LSVJ2_1,confirmed_full_correct
2015_2LSVJ2_1,confirmed_full_correct
2016_2LSVJ2_1,confirmed_full_correct
2017_2LSVJ2_1,confirmed_full_correct
2018_2LSVJ2_1,confirmed_full_correct
2019_2LSVJ2_1,confirmed_full_correct
201_2LSVJ2_1,confirmed_full_correct
2020_2LSVJ2_1,confirmed_full_correct
2021_2LSVJ2_1,confirmed_full_correct
2022_2LSVJ2_1,confirmed_full_correct
2023_2LSVJ2_1,confirmed_full_correct
2024_2LSVJ2_1,confirmed_full_correct
2025_2LSVJ2_1,confirmed_full_correct
2026_2LSVJ2_1,confirmed_full_correct
2027_2LSVJ2_1,confirmed_full_correct
2028_2LSVJ2_1,confirmed_full_correct
2029_2LSVJ2_1,confirmed_full_correct
202_2LSVJ2_1,confirmed_full_correct
2030_2LSVJ2_1,confirmed_full_correct
2031_2LSVJ2_1,confirmed_full_correct
2032_2LSVJ2_1,confirmed_full_correct
2033_2LSVJ2_1,confirmed_full_correct
2034_2LSVJ2_1,confirmed_full_correct
2035_2LSVJ2_1,confirmed_full_correct
2036_2LSVJ2_1,confirmed_full_correct
2037_2LSVJ2_1,confirmed_full_correct
2038_2LSVJ2_1,confirmed_full_correct
2039_2LSVJ2_1,confirmed_full_correct
203_2LSVJ2_1,confirmed_full_correct
2040_2LSVJ2_1,confirmed_full_correct
2041_2LSVJ2_1,confirmed_full_correct
2042_2LSVJ2_1,confirmed_full_correct
2043_2LSVJ2_1,confirmed_full_correct
2044_2LSVJ2_1,confirmed_full_correct
2045_2LSVJ2_1,confirmed_full_correct
2046_2LSVJ2_1,confirmed_full_correct
2047_2LSVJ2_1,confirmed_full_correct
2048_2LSVJ2_1,confirmed_full_correct
2049_2LSVJ2_1,confirmed_full_correct
204_2LSVJ2_1,confirmed_full_correct
2050_2LSVJ2_1,confirmed_full_correct
2051_2LSVJ2_1,confirmed_full_correct
2052_2LSVJ2_1,confirmed_full_correct
2053_2LSVJ2_1,confirmed_full_correct
2054_2LSVJ2_1,confirmed_full_correct
2055_2LSVJ2_1,confirmed_full_correct
2056_2LSVJ2_1,confirmed_full_correct
2057_2LSVJ2_1,confirmed_full_correct
2058_2LSVJ2_1,confirmed_full_correct
2059_2LSVJ2_1,confirmed_full_correct
205_2LSVJ2_1,confirmed_full_correct
2060_2LSVJ2_1,confirmed_full_correct
2061_2LSVJ2_1,confirmed_full_correct
2062_2LSVJ2_1,confirmed_full_correct
2063_2LSVJ2_1,confirmed_full_correct
2064_2LSVJ2_1,confirmed_full_correct
2065_2LSVJ2_1,confirmed_full_correct
2066_2LSVJ2_1,confirmed_full_correct
2067_2LSVJ2_1,confirmed_full_correct
2068_2LSVJ2_1,confirmed_full_correct
2069_2LSVJ2_1,confirmed_full_correct
206_2LSVJ2_1,confirmed_full_correct
2070_2LSVJ2_1,to_be_checked
2071_2LSVJ2_1,confirmed_full_correct
2072_2LSVJ2_1,confirmed_full_correct
2073_2LSVJ2_1,confirmed_full_correct
2074_2LSVJ2_1,confirmed_full_correct
2075_2LSVJ2_1,confirmed_full_correct
2076_2LSVJ2_1,confirmed_full_correct
2077_2LSVJ2_1,confirmed_full_correct
2078_2LSVJ2_1,confirmed_full_correct
2079_2LSVJ2_1,confirmed_full_correct
207_2LSVJ2_1,confirmed_full_correct
2080_2LSVJ2_1,confirmed_full_correct
2081_2LSVJ2_1,confirmed_full_correct
2082_2LSVJ2_1,confirmed_full_correct
2083_2LSVJ2_1,confirmed_full_correct
2084_2LSVJ2_1,confirmed_full_correct
2085_2LSVJ2_1,confirmed_full_correct
2086_2LSVJ2_1,confirmed_full_correct
2087_2LSVJ2_1,confirmed_partial_correct
2088_2LSVJ2_1,confirmed_full_correct
2089_2LSVJ2_1,confirmed_full_correct
208_2LSVJ2_1,confirmed_full_correct
2090_2LSVJ2_1,confirmed_full_correct
